,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
497,756.0,317.634,42.144,47.31,207.156,126.513,10.24,3.61,693.0,323.097,37.125,47.03,209.652,121.215,39.52,7.09,7.262036370746982,6.1062973403534775
498,757.0,49.149,36.528,312.15,259.04,129.743,65.76,9.15,731.0,49.711,36.723,311.51,256.61,128.078,64.16,9.04,0.4314429469668899,0.38786058083134045
499,758.0,183.236,3.466,183.84,278.841,129.658,85.12,10.41,732.0,174.206,3.354,192.85,276.429,128.101,84.8,10.39,0.548065246172977,0.5480500427526465
500,759.0,359.639,28.106,339.49,89.721,129.217,38.56,7.01,659.0,352.122,31.466,351.51,118.876,118.92,200.2,15.96,7.43703948827535,5.017759673718362
501,760.0,308.358,32.462,63.37,98.995,126.739,6.24,2.82,727.0,309.11,32.04,62.52,96.48,124.69,6.4,2.85,0.6204113469248098,0.5823308064414092
502,761.0,140.59,62.578,193.58,163.852,127.487,14.72,4.33,728.0,140.131,62.8,194.15,161.229,125.667,13.44,4.14,0.5871801914049979,0.4643411804465172
503,762.0,226.024,32.425,112.24,212.876,128.048,30.4,6.22,730.0,225.342,32.094,113.01,210.433,126.248,29.44,6.12,0.5286026380228844,0.49200389133070616
504,763.0,71.055,84.617,259.44,8.801,129.544,52.8,8.2,724.0,71.107,85.288,259.33,6.216,126.937,51.84,8.12,0.6812035781188689,0.6729963132136061
505,764.0,32.82,51.168,333.09,241.4,125.6,0.32,0.64,737.0,33.22,53.886,330.99,239.733,124.267,0.48,0.78,3.3067308353173592,2.7364666941775733
506,765.0,170.666,44.62,213.08,242.438,129.574,49.12,7.91,736.0,169.896,44.457,213.98,239.972,127.863,46.24,7.67,0.6644919852067576,0.5641281252239558
507,766.0,324.286,13.154,36.92,297.109,128.805,38.72,7.02,748.0,325.669,12.938,35.53,294.773,127.416,38.24,6.98,0.3820071490298219,0.3796142441010326
508,767.0,302.181,43.941,66.17,303.405,128.984,43.04,7.4,738.0,302.536,43.536,65.65,301.052,127.684,42.08,7.32,0.54194037295155,0.4735636067542657
509,768.0,56.44,48.151,274.03,38.696,131.428,125.0,12.61,735.0,56.47,48.689,273.81,36.178,129.001,123.4,12.53,0.5744416637914637,0.5384678089523044
510,770.0,171.226,42.608,218.45,289.051,128.357,41.76,7.29,736.0,169.896,44.457,213.98,239.972,127.863,46.24,7.67,5.812646888587708,2.0634024761419543
511,771.0,336.153,46.535,42.85,3.89,134.208,99.52,11.26,739.0,336.526,46.324,42.17,2.762,132.058,62.72,8.94,0.5444329636388517,0.3428626940196166
512,772.0,88.237,48.84,256.0,60.208,133.496,115.4,12.12,743.0,88.262,49.4,255.98,57.575,131.145,113.9,12.04,0.560330716898921,0.5603189076101092
513,773.0,359.579,19.803,14.48,146.219,127.69,4.96,2.51,698.0,0.294,23.045,10.31,130.003,124.017,103.8,11.5,4.780593585832308,3.2524449076892576
514,776.0,84.893,67.0,248.46,17.463,130.411,57.6,8.56,740.0,84.729,67.629,248.48,14.802,127.796,55.52,8.41,0.6483877704900937,0.6469436194488954
515,777.0,47.379,73.683,315.64,26.751,129.776,60.0,8.74,734.0,47.485,74.083,315.23,24.054,127.187,60.8,8.8,0.5614322858263432,0.41275911010663924
516,779.0,340.87,21.114,8.87,51.514,130.239,79.2,10.04,742.0,342.145,20.98,7.42,48.898,127.8,78.08,9.97,0.5433615886511279,0.47708975264539133
517,780.0,302.423,75.743,31.4,233.885,137.551,281.4,18.93,753.0,302.393,75.333,31.07,231.417,135.705,274.6,18.7,0.5318311283616156,0.41102781363919405
518,781.0,52.367,50.035,306.54,44.6,127.2,0.32,0.64,872.0,50.598,59.618,307.51,39.916,146.379,3.04,1.97,9.690993932545926,9.690851154805829
519,782.0,138.9,43.89,221.39,66.267,128.943,12.96,4.06,749.0,138.188,44.199,222.15,63.703,126.815,12.48,3.99,0.6341164379808611,0.5835206310692893
520,783.0,154.031,51.062,193.49,218.8,128.067,4.8,2.47,761.0,153.512,51.363,194.32,216.117,126.117,3.84,2.21,0.713553475359738,0.5042400303628338
521,784.0,303.738,60.059,56.34,70.4,128.683,6.56,2.89,756.0,303.765,59.672,56.03,67.928,126.472,6.24,2.82,0.4880508229594394,0.3877038325733665
522,785.0,292.379,29.951,39.38,77.789,132.318,88.96,10.64,750.0,293.003,29.48,38.64,75.255,129.902,88.0,10.59,0.5972716064797046,0.5634795584980229
523,786.0,120.411,89.69,224.93,97.499,134.291,118.4,12.28,757.0,120.34,90.144,225.24,94.907,132.056,115.7,12.14,0.5542496639316544,0.4595181857612954
524,787.0,117.721,82.413,234.95,117.2,128.959,15.68,4.47,758.0,117.547,82.952,235.31,114.364,126.828,16.0,4.51,0.6591199103721579,0.5659554901559493
525,788.0,59.568,73.616,326.39,147.867,128.267,2.4,1.75,766.0,59.597,74.321,326.39,145.455,126.364,1.76,1.5,0.705596194284002,0.7055507400344296
526,789.0,123.472,9.395,238.37,167.0,127.6,0.32,0.64,745.0,123.857,9.58,238.73,164.343,125.086,1.12,1.19,0.7651524081821832,0.1955807737067079
527,791.0,117.222,85.771,232.87,204.119,133.357,142.4,13.47,760.0,117.059,86.199,233.12,201.546,131.401,140.3,13.37,0.5162810218436805,0.4578456305948053
528,792.0,319.247,38.434,51.61,105.558,130.576,39.68,7.11,691.0,329.225,41.484,40.01,102.937,122.211,94.24,10.95,8.109807306929033,7.089161267518508
529,794.0,101.378,41.531,244.51,123.466,130.01,24.8,5.62,765.0,101.124,42.11,244.82,120.906,127.799,24.16,5.55,0.6152195273004961,0.6032619585332701
530,797.0,123.314,87.072,248.39,198.084,128.568,3.04,1.97,767.0,123.401,87.48,248.88,195.55,126.625,2.56,1.81,0.6466713891779675,0.4171520974787106
531,798.0,312.167,74.321,19.86,221.444,132.546,51.68,8.11,775.0,312.275,73.907,19.46,218.979,130.743,50.4,8.01,0.565163149768733,0.42683253958909245
532,799.0,70.513,42.518,308.35,249.992,133.726,104.3,11.52,776.0,70.626,43.045,308.19,247.47,131.915,103.8,11.5,0.5381059642326051,0.5325592818165822
533,800.0,130.771,78.314,224.44,113.349,140.892,401.3,22.6,771.0,130.618,78.642,224.86,110.735,138.597,394.1,22.4,0.530774147945791,0.360636886998909
534,801.0,314.127,52.445,49.31,144.645,136.567,165.6,14.52,772.0,314.277,52.091,48.84,142.056,134.317,162.1,14.37,0.531438991862769,0.3733490186470211
535,802.0,359.681,19.786,14.44,149.587,129.736,9.44,3.47,698.0,0.294,23.045,10.31,130.003,124.017,103.8,11.5,4.830590329080522,3.2666344626303965
536,803.0,128.839,73.385,210.02,184.941,134.699,125.3,12.63,778.0,128.633,73.754,210.38,182.409,132.721,120.6,12.39,0.5159879681983276,0.41857104715587207
537,804.0,44.763,77.789,343.59,215.978,132.183,25.92,5.74,779.0,44.852,78.175,343.17,213.524,130.19,25.28,5.67,0.5636929917392908,0.39569375949171626
538,809.0,59.094,60.376,298.12,267.704,136.764,193.0,15.67,782.0,59.325,60.658,297.8,265.251,134.971,191.7,15.62,0.40314115301614845,0.34635151059303254
539,810.0,357.186,29.478,3.23,69.18,133.276,41.28,7.25,780.0,358.069,29.336,2.19,66.626,131.002,41.12,7.24,0.5305190924992953,0.4562194391600498
540,811.0,48.415,53.523,328.72,155.1,135.433,117.4,12.23,777.0,48.702,53.827,328.31,152.586,133.284,114.4,12.07,0.4510841325000231,0.3819445995268596
541,812.0,303.866,82.133,28.73,193.48,132.67,39.52,7.09,753.0,302.393,75.333,31.07,231.417,135.705,274.6,18.7,7.247646766250043,6.951557773143096
542,814.0,14.748,36.853,350.19,87.178,134.91,72.16,9.59,781.0,15.439,37.023,349.3,84.672,132.557,70.88,9.5,0.5615782365628125,0.4487048612715877
543,815.0,138.991,59.34,210.61,137.246,131.607,9.76,3.53,783.0,138.496,59.581,211.15,134.669,129.531,10.24,3.61,0.5683802954509445,0.48973472454320455
544,816.0,161.963,28.33,187.13,162.219,135.87,64.32,9.05,784.0,160.73,28.312,188.39,159.75,133.713,63.2,8.97,0.6107006233949491,0.5852167379914222
545,817.0,286.548,77.827,60.93,290.75,135.678,125.9,12.66,793.0,286.546,77.433,60.61,288.368,134.096,123.4,12.53,0.5078521473836095,0.3940048431353944
546,818.0,15.059,39.27,331.64,127.902,136.602,96.96,11.11,787.0,15.645,39.367,330.86,125.331,134.292,95.68,11.04,0.5039601019326758,0.3837674136590248
547,820.0,305.61,64.773,80.54,134.987,140.044,101.3,11.36,791.0,305.66,64.371,80.15,132.418,137.75,97.28,11.13,0.5472272276644224,0.40452821337457656
548,821.0,26.848,18.535,321.95,298.826,133.581,10.08,3.58,799.0,28.218,18.821,320.47,296.428,132.19,9.12,3.41,0.5544788609003884,0.5237088643687888
549,822.0,116.664,56.023,243.9,32.34,137.054,50.4,8.01,795.0,116.283,56.453,244.32,29.612,134.39,50.08,7.99,0.5732348541187682,0.5340660519489365
550,823.0,46.648,35.863,329.68,13.376,136.369,45.44,7.61,794.0,47.03,36.319,329.15,10.675,133.59,44.48,7.53,0.5545699117516709,0.5084979224873579
551,824.0,77.158,44.74,291.74,23.116,138.881,144.0,13.54,797.0,77.034,45.293,291.72,20.395,136.15,141.1,13.4,0.5701676337159312,0.5599117678816138
552,825.0,22.503,53.669,327.1,46.184,134.63,9.76,3.53,798.0,22.861,53.957,326.46,43.655,132.185,10.4,3.64,0.5917351446725314,0.40795787890883195
553,827.0,29.557,57.053,333.58,243.8,132.8,0.32,0.64,737.0,33.22,53.886,330.99,239.733,124.267,0.48,0.78,4.403635699263382,4.37374070933062
554,828.0,276.269,86.362,75.56,303.713,139.11,115.4,12.12,800.0,276.229,85.809,75.48,301.296,137.621,111.0,11.89,0.5605763579517478,0.5544380314154465
555,831.0,57.817,23.057,300.78,280.239,142.681,210.4,16.37,803.0,58.257,23.528,300.27,277.756,140.931,206.2,16.2,0.5131423921837076,0.5021050318067773
556,832.0,37.139,87.196,342.54,210.035,139.703,81.12,10.16,804.0,37.117,87.536,342.16,207.607,137.64,79.36,10.05,0.5111281198064664,0.3407095190895035
557,833.0,296.503,91.331,53.45,259.27,136.404,17.44,4.71,805.0,116.32,89.039,246.66,256.693,134.737,17.28,4.69,0.4262436207936551,0.41276565715631364
558,834.0,277.553,41.941,68.43,241.797,137.03,23.36,5.45,809.0,277.622,41.388,68.19,239.258,135.292,20.96,5.17,0.5860265470262122,0.5548989850795109
559,835.0,312.85,36.611,72.66,42.246,137.499,15.84,4.49,806.0,313.555,36.412,71.62,39.491,135.057,14.72,4.33,0.663037242209751,0.4642717993254988
560,836.0,319.165,69.902,40.42,49.881,143.171,206.2,16.2,802.0,319.128,69.554,39.86,47.168,140.55,201.0,16.0,0.6711408662241285,0.3497265376236405
561,838.0,94.315,78.017,282.86,74.543,140.517,91.68,10.8,807.0,94.279,78.459,282.92,72.009,138.027,89.92,10.7,0.44651915441084133,0.4434029089649272
562,839.0,142.493,88.016,210.01,218.62,139.6,55.52,8.41,810.0,142.334,88.278,210.46,216.035,137.634,54.4,8.32,0.5401826412117141,0.30642865845039574
563,841.0,332.195,35.933,3.25,194.178,143.317,147.2,13.69,811.0,332.791,35.554,2.46,191.619,141.193,144.2,13.55,0.5988695329095571,0.5146369776691393
564,843.0,88.304,61.244,284.11,64.311,141.913,92.0,10.82,812.0,88.25,61.822,284.04,61.641,139.302,88.8,10.63,0.5877954080778958,0.5799460800145276
565,845.0,115.0,36.278,261.52,255.743,140.42,38.88,7.04,815.0,114.323,36.687,262.24,253.205,138.578,37.44,6.9,0.6001341531422131,0.5738508027646744
566,846.0,62.026,76.225,270.47,82.564,140.754,32.32,6.41,814.0,62.175,76.74,270.27,80.002,138.207,31.52,6.34,0.5599057681105536,0.5349886645104218
567,849.0,35.208,32.568,355.29,226.218,142.165,60.32,8.76,818.0,35.81,32.944,294.52,223.666,140.077,56.96,8.52,0.5630414298627684,0.4974590032662906
568,850.0,95.07,86.399,263.98,247.916,142.672,84.16,10.35,821.0,95.005,86.917,264.14,245.447,140.716,82.08,10.22,0.5449185596340839,0.5220484774101376
569,851.0,121.673,42.415,246.59,37.48,140.722,24.48,5.58,817.0,121.179,42.772,247.13,34.797,138.016,23.84,5.51,0.5199214559738106,0.48910856534814023
570,853.0,84.975,7.767,259.39,315.335,141.323,15.68,4.47,830.0,88.161,8.406,256.26,312.175,139.738,8.8,3.35,0.7806460225946277,0.7802650428683935
571,854.0,119.121,78.211,230.25,89.514,145.1,120.8,12.4,758.0,117.547,82.952,235.31,114.364,126.828,16.0,4.51,6.923376859025844,4.988658914994513
572,855.0,313.798,73.269,69.53,10.475,145.468,103.2,11.46,819.0,313.847,72.964,69.04,7.747,142.523,100.5,11.31,0.5670794567608469,0.30858301103020197
573,857.0,245.018,82.677,124.62,165.492,146.911,153.0,13.96,828.0,244.968,82.149,124.74,162.877,144.558,150.4,13.84,0.5423094098852664,0.5303210356978292
574,858.0,41.486,50.539,307.78,180.168,147.632,232.8,17.22,829.0,41.936,50.855,307.18,177.592,145.457,231.2,17.16,0.5659553710483811,0.4702204128206774
575,860.0,222.446,57.626,132.33,2.939,145.062,67.2,9.25,824.0,222.121,57.225,132.8,1.464,142.011,36.32,6.8,0.5681936261603037,0.4856003901864419
576,861.0,284.7,42.229,75.32,99.577,144.702,79.04,10.03,825.0,284.843,41.737,75.06,96.946,142.165,76.64,9.88,0.5242492380314955,0.5012119787783234
577,862.0,269.776,82.195,73.66,296.481,145.309,53.92,8.29,800.0,276.229,85.809,75.48,301.296,137.621,111.0,11.89,7.775029595354459,7.364301674057846
578,863.0,132.964,50.172,201.4,311.15,144.913,53.92,8.29,836.0,132.394,50.578,202.02,308.684,143.179,52.48,8.17,0.6506622388414394,0.5979830412656906
579,866.0,265.365,80.769,113.59,40.706,144.457,25.76,5.73,834.0,265.418,80.265,113.4,38.005,141.829,25.44,5.69,0.5381510670581023,0.5067037920204095
580,867.0,35.562,26.714,304.44,203.124,146.707,87.04,10.53,835.0,36.326,27.032,303.57,200.571,144.441,86.72,10.51,0.5058749717737029,0.46944407783347786
581,868.0,271.215,82.968,92.82,291.816,143.381,20.48,5.11,841.0,271.161,82.42,92.64,289.23,141.607,19.36,4.96,0.5814566992235988,0.5506113148271534
582,870.0,77.693,48.762,274.6,154.028,147.371,102.4,11.42,842.0,77.84,49.303,274.46,151.414,144.992,102.2,11.41,0.5539890094314165,0.5522689845991227
583,871.0,103.945,85.777,280.42,258.876,145.138,32.96,6.48,843.0,103.849,86.311,280.57,256.288,143.212,32.64,6.45,0.5611460015647575,0.5425201079237992
584,872.0,260.03,82.697,91.99,32.302,143.654,13.12,4.09,840.0,259.905,82.266,91.86,29.474,140.895,12.16,3.93,0.47173971118292884,0.4484622747458266
585,875.0,285.296,88.178,82.17,125.87,148.186,95.2,11.01,845.0,285.205,87.74,81.95,123.149,145.783,94.88,10.99,0.49995072490640247,0.4473415428140521
586,876.0,281.802,86.134,84.8,141.176,148.534,110.7,11.87,845.0,285.205,87.74,81.95,123.149,145.783,94.88,10.99,4.608901798386334,3.758431647191178
587,877.0,309.335,20.108,45.37,215.037,150.054,191.2,15.6,846.0,310.261,19.728,44.35,212.453,148.027,193.9,15.71,0.515968376657103,0.49386996721763704
588,878.0,15.144,38.853,330.0,35.873,147.416,49.76,7.96,848.0,15.714,39.001,329.27,33.124,144.507,47.2,7.75,0.4819688752576172,0.3875214964885242
589,879.0,138.615,74.753,251.53,23.275,151.045,241.9,17.55,847.0,138.41,74.978,191.99,20.653,148.213,242.9,17.59,0.5049838100032187,0.29964189966480875
590,881.0,82.875,51.895,297.89,78.5,149.915,111.8,11.93,853.0,82.824,52.317,297.89,75.877,147.408,114.7,12.09,0.4250705685414123,0.423914809403034
591,882.0,297.059,66.346,91.19,70.166,148.004,37.12,6.87,854.0,297.084,65.924,90.88,67.446,145.392,36.96,6.86,0.5182060501376967,0.4226188490927203
592,883.0,127.24,58.815,228.48,254.938,147.108,15.36,4.42,857.0,126.765,59.247,229.13,252.418,145.123,14.08,4.23,0.71902281771595,0.5937210025404596
593,884.0,160.414,63.417,173.77,266.426,146.117,30.24,6.21,858.0,160.082,63.527,174.32,263.856,144.118,29.28,6.11,0.5115779798381768,0.31675873803328636
594,885.0,312.446,82.181,42.87,303.64,148.939,71.2,9.52,860.0,312.461,81.662,42.55,301.29,147.243,70.24,9.46,0.6087989879970596,0.5192124372209289
595,886.0,319.579,46.222,53.35,60.001,150.74,106.4,11.64,856.0,319.894,45.689,52.68,57.356,148.038,106.6,11.65,0.7340009344650813,0.5790979720643512
596,887.0,136.472,83.105,215.13,225.73,149.242,44.32,7.51,810.0,142.334,88.278,210.46,216.035,137.634,54.4,8.32,8.874690410590157,7.804181266698723
597,888.0,60.948,74.163,312.62,289.331,148.794,40.96,7.22,862.0,61.072,74.779,312.41,286.881,146.932,40.16,7.15,0.651911167087002,0.6274788608475312
598,889.0,61.708,40.435,274.79,315.406,148.016,16.16,4.54,863.0,62.348,40.921,274.0,312.31,146.106,7.84,3.16,0.709229278782356,0.6404758718377113
599,890.0,11.14,71.182,322.17,242.818,152.828,138.1,13.26,861.0,11.284,71.231,321.63,240.321,150.744,141.9,13.44,0.5144266548130277,0.14486162911292175
600,891.0,63.62,88.765,319.7,271.117,147.336,8.48,3.29,864.0,243.471,90.751,100.46,268.467,145.417,7.68,3.13,0.5318674742741614,0.5064091232405303
601,893.0,99.188,73.223,282.93,229.323,147.2,2.08,1.63,869.0,99.093,74.224,282.69,226.6,145.15,1.28,1.28,1.0399062002836934,1.0051451605201476
602,894.0,40.31,60.843,322.93,261.645,150.081,29.92,6.17,868.0,40.72,61.183,322.34,259.149,148.102,28.96,6.07,0.6303507944572997,0.49418741467294447
603,895.0,53.207,67.398,324.26,231.459,149.493,16.8,4.62,865.0,53.382,67.904,323.92,228.844,147.32,16.0,4.51,0.5975034732182072,0.5312558078328165
604,896.0,199.05,33.024,165.46,239.0,146.8,0.32,0.64,870.0,197.964,32.352,166.66,236.2,144.8,0.32,0.64,0.9366516239341806,0.8919290951976657
605,898.0,129.712,64.073,221.21,251.598,149.419,27.52,5.92,857.0,126.765,59.247,229.13,252.418,145.123,14.08,4.23,8.513674019052086,5.4781603224838396
606,899.0,297.425,76.829,84.76,133.099,151.973,39.84,7.12,871.0,297.333,76.352,84.44,130.429,149.558,39.84,7.12,0.5933356483074568,0.48532230113905245
607,900.0,202.175,31.974,163.19,235.2,147.8,0.32,0.64,870.0,197.964,32.352,166.66,236.2,144.8,0.32,0.64,2.274890816420881,2.272896480176524
608,901.0,50.206,59.006,307.79,42.345,149.055,3.52,2.12,872.0,50.598,59.618,307.51,39.916,146.379,3.04,1.97,0.7032568440224249,0.6986993405193125
609,902.0,74.897,74.539,287.07,273.75,149.86,12.8,4.04,875.0,74.776,75.04,287.15,271.247,147.868,13.6,4.16,0.5166840827213243,0.5144259583956697
610,903.0,91.442,89.706,250.63,93.543,158.553,235.0,17.3,873.0,91.334,90.227,250.68,91.072,156.052,239.4,17.46,0.5344142466670443,0.5320760431013304
611,905.0,251.023,62.355,125.78,268.071,153.52,82.08,10.22,877.0,250.913,61.809,125.96,265.651,151.553,84.8,10.39,0.5692754789328978,0.554583922782436
612,906.0,50.934,46.221,315.75,40.233,151.712,22.24,5.32,876.0,51.38,46.782,315.28,37.443,148.838,23.68,5.49,0.667797945216613,0.6476002505333954
613,907.0,105.895,68.212,264.78,257.67,150.806,11.04,3.75,880.0,105.664,68.762,265.15,255.147,148.677,10.88,3.72,0.6557997662717747,0.5904952116179675
614,908.0,118.652,39.684,245.36,241.333,149.467,0.96,1.11,879.0,118.377,40.141,245.73,238.8,147.2,0.48,0.78,0.515056040608934,0.4898783666362355
615,909.0,84.994,87.847,280.47,311.948,152.969,48.0,7.82,882.0,84.944,88.446,280.45,309.417,151.197,46.56,7.7,0.6014695852050761,0.6010809944093516
616,910.0,49.566,49.441,303.66,48.871,154.69,84.32,10.36,881.0,49.987,49.958,303.11,46.309,151.936,86.24,10.48,0.6689495556904733,0.6085882020172659
617,912.0,266.639,86.384,119.85,100.896,151.504,17.28,4.69,878.0,266.646,85.937,119.82,98.33,148.96,18.4,4.84,0.44802887314098205,0.4470545604721052
618,913.0,121.279,80.171,252.46,146.973,157.785,134.9,13.1,885.0,121.058,80.522,252.75,144.494,155.469,137.3,13.22,0.48440378668642203,0.41312037213597097
619,915.0,74.57,11.668,264.14,298.651,152.191,13.76,4.19,830.0,88.161,8.406,256.26,312.175,139.738,8.8,3.35,6.813996947722966,4.0099689282217845
620,916.0,74.716,83.268,276.91,189.798,159.403,200.0,15.96,886.0,74.8,83.73,276.78,187.396,157.271,203.8,16.11,0.48469281364181227,0.46947791285139456
621,917.0,72.19,62.714,296.92,293.187,154.725,70.08,9.45,896.0,72.256,63.315,296.82,290.858,152.939,71.04,9.51,0.6079203418914263,0.6038708731971882
622,918.0,50.566,61.701,295.58,67.243,156.124,82.56,10.25,884.0,50.722,62.014,295.24,64.661,153.517,84.0,10.34,0.43343995689203846,0.3418931221342187
623,919.0,118.778,39.807,244.72,242.533,150.667,0.48,0.78,879.0,118.377,40.141,245.73,238.8,147.2,0.48,0.78,0.819575212878859,0.4218081264533062
624,920.0,62.447,53.06,308.33,279.953,157.687,222.6,16.83,895.0,62.592,53.531,308.12,277.62,155.854,224.0,16.89,0.5005659890026788,0.48513401331815786
625,921.0,6.688,45.135,336.13,1.56,153.365,19.04,4.92,848.0,15.714,39.001,329.27,33.124,144.507,47.2,7.75,8.603129270615158,8.601930880781934
626,922.0,64.386,70.259,310.6,5.85,151.6,2.56,1.81,883.0,64.429,70.537,310.25,3.067,148.489,2.88,1.91,0.4376467285215864,0.2809357416432897
627,923.0,324.208,23.263,45.69,109.2,155.935,127.8,12.76,892.0,325.303,22.91,44.46,106.722,153.516,129.1,12.82,0.5987840282624545,0.5558364815835307
628,924.0,82.941,16.893,299.33,200.815,157.57,121.6,12.44,893.0,82.631,17.359,299.56,198.362,155.446,123.2,12.52,0.47945568018549023,0.4748555470986539
629,925.0,3.431,36.191,355.88,10.256,153.472,32.96,6.48,889.0,4.056,36.312,354.99,7.515,150.515,34.08,6.59,0.5479144525556847,0.38888357770775434
630,926.0,83.295,45.599,278.98,14.112,153.68,4.0,2.26,890.0,83.131,46.054,279.09,11.387,150.867,4.8,2.47,0.4699776313122939,0.4699581276149138
631,927.0,309.737,50.191,79.67,34.18,158.302,117.3,12.22,891.0,309.972,49.825,79.18,31.573,155.495,117.1,12.21,0.5303491249786354,0.4078855135332831
632,929.0,289.715,75.717,99.65,161.475,155.35,53.6,8.26,900.0,289.701,75.254,99.43,158.961,153.105,56.16,8.46,0.5143039855735578,0.4631983241247542
633,931.0,299.476,51.313,49.79,254.756,156.545,103.8,11.5,903.0,299.644,50.846,49.34,252.322,154.564,105.4,11.59,0.5948287670460018,0.48494645071895615
634,932.0,66.321,47.755,283.63,82.806,157.824,80.48,10.12,899.0,66.528,48.159,283.39,80.339,155.355,81.76,10.2,0.44398670886597685,0.4322587623167545
635,933.0,340.132,54.63,44.87,230.48,155.685,48.96,7.9,902.0,340.382,54.419,44.31,228.032,153.68,48.64,7.87,0.5080559163485547,0.2932066337179744
636,936.0,71.092,56.824,281.66,3.729,157.496,51.2,8.07,901.0,71.138,57.383,281.51,1.943,153.887,36.96,6.86,0.5741094621743557,0.5603327491373244
637,937.0,340.625,34.099,21.65,72.709,154.536,7.04,2.99,905.0,341.365,33.801,20.81,70.157,152.009,7.36,3.06,0.5574326590183856,0.5094989988325296
638,940.0,95.927,61.95,265.11,125.053,157.548,137.4,13.23,904.0,95.832,62.367,265.19,122.536,155.18,141.3,13.41,0.4268666082012675,0.4253768442996171
639,942.0,119.519,80.058,254.43,174.086,158.407,123.8,12.56,885.0,121.058,80.522,252.75,144.494,155.469,137.3,13.22,2.1292877811336095,1.5863236872869573
640,943.0,129.285,66.787,242.48,303.58,158.463,122.2,12.48,910.0,129.002,67.184,242.84,301.302,156.735,121.9,12.46,0.5363151493795641,0.47482178157671723
641,944.0,124.359,82.509,241.67,223.616,159.596,100.2,11.29,913.0,124.233,82.815,241.93,221.241,157.539,101.8,11.38,0.4107838741124246,0.33053437860285134
642,946.0,50.08,38.177,305.3,155.128,158.808,63.04,8.96,912.0,50.489,38.645,304.82,152.639,156.573,62.56,8.92,0.5559127500095081,0.5325355828973204
643,947.0,56.851,78.221,285.53,262.545,156.392,16.8,4.62,915.0,56.998,78.6,285.23,260.07,154.502,18.24,4.82,0.4873707770995625,0.405435286483987
644,948.0,317.075,59.233,42.6,43.554,157.496,31.84,6.37,908.0,317.161,58.865,42.03,40.941,154.77,32.32,6.41,0.6459847373148901,0.37531806367529474
645,949.0,260.698,19.528,109.59,138.435,158.031,58.72,8.65,914.0,260.481,18.996,109.72,135.803,155.741,60.8,8.8,0.5419877684919053,0.536793793302777
646,950.0,91.412,64.887,284.55,238.1,161.235,115.5,12.13,916.0,91.472,65.386,284.55,235.812,159.297,116.3,12.17,0.5025942471240207,0.5019606993637818
647,951.0,16.023,13.998,334.36,211.892,160.294,107.5,11.7,921.0,17.716,14.193,332.54,209.511,158.312,106.2,11.63,0.48956845730181847,0.45607670612839246
648,952.0,39.7,18.986,316.81,313.599,160.004,49.12,7.91,923.0,40.715,19.378,315.62,310.665,158.521,38.56,7.01,0.5642619456256004,0.5146566463251748
649,953.0,46.804,39.01,286.8,10.672,159.302,57.12,8.53,917.0,47.234,39.528,286.18,8.094,156.361,57.12,8.53,0.6517850342026851,0.5851491649481492
650,954.0,79.085,51.206,257.51,57.727,160.197,73.28,9.66,918.0,78.955,51.689,257.48,55.2,157.609,74.4,9.73,0.5059151255583695,0.4935833922751488
651,955.0,347.899,28.628,31.68,74.832,160.064,57.92,8.59,920.0,349.078,28.535,30.27,72.362,157.582,56.8,8.5,0.6834902411211713,0.571650739379641
652,957.0,297.915,86.225,51.77,41.231,160.828,22.72,5.38,924.0,297.695,85.797,51.47,38.579,158.093,21.44,5.22,0.5751224579611016,0.4809880987954115
653,958.0,158.695,47.867,205.79,20.59,162.151,88.32,10.6,926.0,158.068,47.93,206.48,18.031,159.417,88.32,10.6,0.5413733683361497,0.4694531873075013
654,960.0,359.146,47.648,332.55,118.149,164.511,98.4,11.19,930.0,359.421,47.618,331.99,115.773,162.239,97.44,11.14,0.4272827607588443,0.2053847133532868
655,961.0,334.061,31.036,12.26,133.547,159.4,4.8,2.47,931.0,334.867,30.902,11.39,131.04,157.264,4.0,2.26,0.47113845020956646,0.4358533166919167
656,962.0,192.891,12.249,192.33,166.754,164.16,111.4,11.91,928.0,190.442,12.093,194.88,164.413,162.07,112.8,11.98,0.5614448851838936,0.5393289089475869
657,963.0,108.345,45.505,246.87,248.403,162.5,55.04,8.37,933.0,108.136,46.007,247.16,246.064,160.632,54.88,8.36,0.5433293641489481,0.5238513402985521
658,964.0,317.444,90.002,38.57,264.418,165.907,225.8,16.95,934.0,317.424,89.731,38.18,262.11,164.043,226.6,16.98,0.4753704475234896,0.2717369998393809
659,966.0,57.796,47.387,302.55,290.896,165.982,157.3,14.15,938.0,58.261,47.743,302.14,288.673,164.257,158.4,14.2,0.5037612445840668,0.4944834106585629
660,967.0,139.905,48.712,191.62,104.657,167.362,152.6,13.94,936.0,139.392,48.922,192.23,102.289,164.967,152.2,13.92,0.5169709890558765,0.43950404315831926
661,968.0,260.182,69.445,85.45,49.844,161.084,16.0,4.51,935.0,260.197,68.833,85.21,47.259,158.312,15.2,4.4,0.6555947705459327,0.612160489880982
662,969.0,164.834,72.683,224.57,131.698,168.216,199.0,15.92,941.0,164.625,72.761,165.08,129.346,165.972,194.9,15.75,0.4965364703821141,0.21427019570684655
